,Age,Attrition,BusinessTravel,Department,DistanceFromHome,Education,EducationField,EmployeeID,Gender,JobLevel,JobRole,MaritalStatus,MonthlyIncome,NumCompaniesWorked,Over18,PercentSalaryHike,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,YearsAtCompany,YearsSinceLastPromotion,YearsWithCurrManager,EnvironmentSatisfaction,JobSatisfaction,WorkLifeBalance,JobInvolvement,PerformanceRating
1921,40,No,Travel_Rarely,Human Resources,1.25,3,Medical,1981,Male,5,Sales Executive,Married,319.15,1.0,Y,15,8,1,8.0,2,7,7,5,3.0,1.0,2.0,3,3
1922,26,No,Travel_Frequently,Research & Development,1.875,3,Medical,1982,Male,2,Laboratory Technician,Divorced,1815.32,1.0,Y,11,8,2,5.0,1,5,1,3,1.0,3.0,3.0,2,3
1923,46,No,Travel_Rarely,Research & Development,1.25,1,Medical,1983,Female,3,Research Scientist,Divorced,642.3299999999999,9.0,Y,13,8,2,23.0,2,2,2,2,4.0,4.0,3.0,2,3
1924,54,No,Travel_Rarely,Research & Development,3.125,3,Medical,1984,Female,2,Manufacturing Director,Married,322.14,6.0,Y,11,8,0,13.0,0,9,7,0,3.0,3.0,3.0,3,3
1925,56,No,Travel_Frequently,Research & Development,0.625,2,Life Sciences,1985,Female,2,Manufacturing Director,Married,679.64,2.0,Y,11,8,0,18.0,4,5,0,3,1.0,3.0,3.0,3,3
1926,36,No,Travel_Rarely,Research & Development,2.5,2,Life Sciences,1986,Female,2,Human Resources,Single,582.14,0.0,Y,18,8,1,15.0,3,14,7,8,4.0,4.0,2.0,3,3
1927,55,No,Non-Travel,Research & Development,1.25,3,Medical,1987,Female,2,Manager,Single,981.1099999999999,7.0,Y,16,8,0,31.0,2,9,6,2,3.0,1.0,4.0,2,3
1928,43,No,Travel_Rarely,Sales,15.625,2,Life Sciences,1988,Male,3,Research Scientist,Divorced,657.15,5.0,Y,22,8,0,18.0,2,1,0,0,3.0,4.0,3.0,2,4
1929,20,Yes,Travel_Frequently,Sales,5.0,3,Marketing,1989,Male,3,Sales Executive,Single,450.32,1.0,Y,20,8,0,2.0,3,2,0,2,4.0,4.0,3.0,2,4
1930,21,Yes,Travel_Rarely,Research & Development,0.625,4,Life Sciences,1990,Male,1,Manager,Single,750.75,1.0,Y,18,8,0,1.0,2,1,1,0,3.0,1.0,2.0,3,3
1931,46,No,Travel_Rarely,Sales,7.5,3,Marketing,1991,Female,3,Healthcare Representative,Divorced,1162.59,8.0,Y,12,8,1,19.0,6,16,1,7,4.0,1.0,3.0,3,3
1932,51,Yes,Travel_Rarely,Sales,14.375,3,Medical,1992,Female,2,Research Scientist,Married,2505.3599999999997,9.0,Y,20,8,0,18.0,2,10,2,7,1.0,3.0,4.0,3,4
1933,28,Yes,Non-Travel,Research & Development,11.875,4,Life Sciences,1993,Female,4,Laboratory Technician,Single,680.9399999999999,1.0,Y,17,8,1,10.0,4,10,1,9,2.0,1.0,2.0,2,3
1934,26,No,Travel_Rarely,Research & Development,3.125,4,Medical,1994,Female,2,Sales Executive,Married,608.66,1.0,Y,11,8,1,6.0,3,5,1,3,1.0,1.0,3.0,1,3
1935,30,No,Travel_Rarely,Research & Development,5.0,3,Medical,1995,Female,1,Sales Executive,Married,2379.0,0.0,Y,14,8,0,7.0,6,6,0,2,3.0,1.0,2.0,3,3
1936,41,No,Travel_Rarely,Sales,0.625,4,Life Sciences,1996,Female,1,Research Director,Married,683.41,1.0,Y,14,8,0,10.0,2,10,0,8,2.0,3.0,3.0,4,3
1937,40,No,Travel_Rarely,Sales,0.625,4,Marketing,1998,Male,1,Sales Executive,Married,632.97,4.0,Y,12,8,0,14.0,2,11,11,1,1.0,4.0,3.0,3,3
1938,27,No,Non-Travel,Sales,6.875,3,Technical Degree,1999,Female,2,Laboratory Technician,Married,1298.05,1.0,Y,14,8,1,3.0,3,3,1,2,1.0,3.0,3.0,2,3
1939,55,No,Travel_Frequently,Research & Development,14.375,5,Life Sciences,2000,Male,3,Laboratory Technician,Married,480.60999999999996,3.0,Y,13,8,1,23.0,1,3,1,2,4.0,2.0,3.0,3,3
1940,28,No,Travel_Rarely,Research & Development,0.625,3,Life Sciences,2001,Male,2,Healthcare Representative,Single,969.41,3.0,Y,11,8,2,10.0,1,8,1,7,3.0,3.0,4.0,4,3
1941,44,Yes,Travel_Rarely,Research & Development,11.25,4,Life Sciences,2002,Female,2,Sales Executive,Married,275.46999999999997,9.0,Y,15,8,0,24.0,3,20,3,6,2.0,1.0,3.0,3,3
1942,33,No,Travel_Rarely,Sales,14.375,4,Marketing,2003,Female,4,Sales Executive,Divorced,517.79,4.0,Y,12,8,0,9.0,3,3,1,2,4.0,4.0,3.0,3,3
1943,35,Yes,Travel_Rarely,Sales,4.375,4,Life Sciences,2004,Male,3,Sales Representative,Single,795.3399999999999,0.0,Y,21,8,1,9.0,3,8,4,7,4.0,1.0,3.0,2,4
1944,33,Yes,Travel_Frequently,Research & Development,0.625,2,Life Sciences,2005,Female,1,Sales Executive,Single,807.8199999999999,1.0,Y,19,8,2,14.0,3,13,3,8,1.0,3.0,3.0,3,3
1945,28,No,Travel_Rarely,Human Resources,0.625,1,Human Resources,2006,Male,2,Research Scientist,Divorced,825.11,1.0,Y,15,8,1,4.0,2,4,2,2,1.0,3.0,2.0,3,3
1946,34,No,Travel_Frequently,Sales,18.125,4,Marketing,2007,Male,1,Research Scientist,Single,1496.3,0.0,Y,14,8,1,7.0,5,6,0,4,1.0,4.0,2.0,3,3
1947,37,No,Travel_Rarely,Research & Development,4.375,4,Life Sciences,2008,Male,4,Sales Executive,Divorced,928.5899999999999,2.0,Y,21,8,0,8.0,6,1,0,0,4.0,4.0,3.0,2,4
1948,25,Yes,Travel_Rarely,Human Resources,15.625,4,Human Resources,2009,Female,2,Research Scientist,Married,1074.84,1.0,Y,12,8,0,7.0,3,7,5,6,4.0,4.0,4.0,2,3
1949,26,Yes,Travel_Rarely,Sales,5.0,2,Marketing,2010,Male,2,Sales Executive,Divorced,1052.35,1.0,Y,15,8,0,1.0,3,1,0,0,1.0,3.0,2.0,4,3
1950,33,Yes,Travel_Rarely,Research & Development,5.0,2,Life Sciences,2011,Male,4,Manufacturing Director,Single,377.52,4.0,Y,13,8,0,5.0,2,2,2,2,1.0,2.0,3.0,3,3
1951,42,No,Travel_Rarely,Research & Development,6.875,1,Life Sciences,2012,Male,4,Research Scientist,Married,784.16,0.0,Y,14,8,0,23.0,2,22,13,7,4.0,1.0,3.0,2,3
1952,28,Yes,Travel_Frequently,Research & Development,4.375,3,Life Sciences,2013,Male,2,Manager,Divorced,386.88,1.0,Y,14,8,0,1.0,3,1,0,0,1.0,2.0,3.0,3,3
1953,50,Yes,Travel_Frequently,Research & Development,0.625,4,Medical,2014,Male,2,Research Scientist,Single,2078.96,3.0,Y,14,8,0,5.0,3,0,0,0,4.0,3.0,3.0,3,3
1954,33,No,Travel_Frequently,Sales,5.625,3,Medical,2015,Female,2,Research Scientist,Married,604.37,0.0,Y,12,8,0,4.0,2,3,0,2,4.0,2.0,3.0,2,3
1955,34,No,Non-Travel,Sales,0.625,1,Marketing,2016,Female,2,Research Director,Married,350.47999999999996,3.0,Y,23,8,0,6.0,3,0,0,0,3.0,4.0,3.0,3,4
1956,45,No,Non-Travel,Research & Development,0.625,3,Medical,2018,Female,2,Human Resources,Married,1625.52,1.0,Y,12,8,1,15.0,2,15,4,12,2.0,3.0,3.0,3,3
1957,52,No,Travel_Rarely,Sales,0.625,3,Life Sciences,2019,Male,1,Sales Executive,Single,776.62,7.0,Y,18,8,1,18.0,6,8,4,0,2.0,2.0,3.0,3,3
1958,38,No,Travel_Rarely,Research & Development,3.75,2,Medical,2020,Male,1,Research Scientist,Divorced,615.68,0.0,Y,11,8,1,9.0,3,8,2,7,3.0,3.0,3.0,2,3
1959,29,No,Travel_Rarely,Research & Development,5.0,3,Medical,2021,Female,4,Research Scientist,Divorced,688.48,4.0,Y,14,8,0,11.0,3,7,1,7,3.0,4.0,3.0,4,3
1960,28,No,Travel_Rarely,Human Resources,0.625,3,Human Resources,2022,Female,4,Laboratory Technician,Divorced,881.53,0.0,Y,15,8,1,10.0,2,9,1,7,4.0,2.0,2.0,3,3
1961,46,No,Travel_Rarely,Research & Development,3.75,4,Medical,2023,Male,3,Sales Executive,Married,282.62,3.0,Y,11,8,1,23.0,3,12,4,9,1.0,3.0,3.0,3,3
1962,38,No,Travel_Rarely,Research & Development,4.375,4,Medical,2024,Male,1,Sales Executive,Single,864.89,7.0,Y,20,8,1,10.0,2,1,0,0,4.0,2.0,3.0,3,4
1963,43,No,Travel_Frequently,Research & Development,3.125,3,Medical,2025,Female,2,Laboratory Technician,Married,1260.87,8.0,Y,19,8,1,18.0,3,8,0,1,3.0,1.0,3.0,3,3
1964,39,Yes,Travel_Frequently,Sales,0.625,3,Marketing,2026,Male,2,Healthcare Representative,Divorced,878.15,7.0,Y,14,8,1,21.0,2,18,11,5,1.0,4.0,3.0,3,3
1965,40,No,Travel_Rarely,Research & Development,0.625,1,Life Sciences,2027,Male,1,Healthcare Representative,Single,287.69,1.0,Y,17,8,0,21.0,4,20,4,9,3.0,3.0,4.0,3,3
1966,21,No,Travel_Rarely,Research & Development,0.625,4,Life Sciences,2028,Female,1,Research Scientist,Single,339.3,1.0,Y,11,8,1,2.0,3,2,2,2,4.0,2.0,4.0,2,3
1967,39,No,Non-Travel,Research & Development,3.75,3,Life Sciences,2029,Male,1,Laboratory Technician,Single,370.63,9.0,Y,15,8,0,9.0,2,5,0,3,3.0,2.0,2.0,3,3
1968,36,No,Non-Travel,Research & Development,0.625,3,Medical,2030,Male,3,Sales Representative,Single,448.76,2.0,Y,13,8,3,18.0,4,11,0,9,1.0,4.0,3.0,4,3
1969,31,No,Travel_Frequently,Research & Development,4.375,3,Life Sciences,2031,Male,1,Sales Executive,Married,683.54,0.0,Y,14,8,3,3.0,5,2,2,2,3.0,4.0,3.0,3,3
1970,28,No,Travel_Rarely,Sales,1.25,4,Marketing,2032,Male,1,Sales Executive,Married,1216.1499999999999,0.0,Y,11,8,0,6.0,4,5,0,4,1.0,2.0,1.0,3,3
1971,35,No,Travel_Frequently,Research & Development,5.625,2,Other,2033,Female,1,Manufacturing Director,Divorced,1364.48,1.0,Y,13,8,1,5.0,2,5,0,2,4.0,4.0,3.0,3,3
1972,49,No,Travel_Rarely,Sales,1.25,2,Medical,2034,Female,1,Sales Executive,Married,829.4,6.0,Y,23,8,1,22.0,1,9,2,3,4.0,2.0,3.0,2,4
1973,34,No,Travel_Frequently,Sales,5.625,1,Technical Degree,2035,Male,2,Sales Executive,Single,345.40999999999997,2.0,Y,13,8,1,5.0,3,3,0,2,4.0,3.0,2.0,2,3
1974,29,No,Travel_Frequently,Research & Development,0.625,4,Medical,2036,Male,3,Research Scientist,Divorced,353.08,0.0,Y,18,8,0,8.0,2,7,1,1,4.0,2.0,2.0,1,3
1975,42,No,Travel_Rarely,Sales,13.125,2,Life Sciences,2037,Female,1,Healthcare Representative,Single,286.13,4.0,Y,12,8,1,16.0,3,1,0,0,2.0,4.0,3.0,4,3
1976,29,No,Travel_Rarely,Sales,2.5,2,Other,2038,Female,2,Healthcare Representative,Married,850.1999999999999,1.0,Y,22,8,0,10.0,2,10,1,2,2.0,4.0,2.0,1,4
1977,38,No,Travel_Rarely,Research & Development,0.625,3,Medical,2039,Female,1,Human Resources,Married,496.08,1.0,Y,13,8,2,7.0,2,7,5,0,3.0,3.0,4.0,2,3
1978,28,No,Travel_Frequently,Sales,3.75,4,Life Sciences,2040,Male,1,Manager,Divorced,682.89,1.0,Y,15,8,0,3.0,2,3,0,2,3.0,3.0,3.0,3,3
1979,18,Yes,Non-Travel,Research & Development,1.25,4,Medical,2041,Male,3,Laboratory Technician,Single,1425.45,1.0,Y,18,8,0,0.0,5,0,0,0,3.0,3.0,3.0,4,3
1980,33,Yes,Travel_Rarely,Research & Development,1.875,2,Life Sciences,2042,Male,1,Sales Executive,Single,641.68,0.0,Y,14,8,0,6.0,2,5,0,3,1.0,1.0,3.0,2,3
1981,41,No,Travel_Rarely,Research & Development,2.5,2,Medical,2043,Male,2,Research Scientist,Married,330.59,3.0,Y,12,8,0,6.0,3,1,0,0,2.0,4.0,3.0,3,3
1982,31,Yes,Travel_Frequently,Sales,6.25,3,Technical Degree,2044,Female,1,Research Director,Married,689.52,1.0,Y,17,8,0,2.0,3,2,2,2,3.0,3.0,2.0,4,3
1983,37,No,Travel_Rarely,Research & Development,14.375,3,Life Sciences,2045,Male,3,Manufacturing Director,Divorced,2165.67,7.0,Y,16,8,1,9.0,2,6,1,3,3.0,4.0,3.0,3,3
1984,27,No,Travel_Rarely,Research & Development,3.75,2,Medical,2046,Female,1,Healthcare Representative,Married,553.8,1.0,Y,11,8,2,4.0,2,4,2,2,4.0,3.0,3.0,3,3
1985,34,No,Travel_Rarely,Sales,0.625,1,Marketing,2047,Female,2,Laboratory Technician,Married,321.88,1.0,Y,19,8,0,6.0,2,6,1,3,2.0,3.0,2.0,3,3
1986,35,No,Travel_Rarely,Research & Development,3.75,3,Life Sciences,2048,Female,3,Laboratory Technician,Single,403.26,1.0,Y,13,8,1,6.0,3,5,1,4,3.0,3.0,1.0,2,3
1987,29,Yes,Travel_Rarely,Research & Development,3.75,3,Life Sciences,2049,Male,1,Sales Executive,Married,291.71999999999997,1.0,Y,12,8,3,11.0,5,11,3,10,4.0,1.0,1.0,1,3
1988,40,No,Travel_Frequently,Research & Development,1.25,4,Medical,2050,Male,4,Human Resources,Single,987.4799999999999,9.0,Y,11,8,0,20.0,0,18,2,13,2.0,3.0,2.0,1,3
1989,42,Yes,Travel_Frequently,Sales,1.25,4,Life Sciences,2051,Male,1,Laboratory Technician,Single,297.05,0.0,Y,16,8,0,22.0,3,21,13,14,3.0,1.0,2.0,1,3
1990,42,No,Travel_Rarely,Research & Development,0.625,2,Life Sciences,2052,Male,4,Laboratory Technician,Single,394.41999999999996,7.0,Y,21,8,1,9.0,3,6,1,5,2.0,1.0,4.0,2,4
1991,35,No,Travel_Rarely,Research & Development,3.125,3,Medical,2053,Male,1,Healthcare Representative,Married,742.9499999999999,6.0,Y,24,8,2,10.0,0,8,1,7,4.0,3.0,3.0,3,4
1992,24,No,Travel_Rarely,Sales,4.375,4,Life Sciences,2054,Female,1,Laboratory Technician,Single,334.88,8.0,Y,17,8,3,6.0,3,4,1,2,4.0,2.0,3.0,3,3
1993,28,Yes,Travel_Rarely,Research & Development,9.375,4,Life Sciences,2055,Male,2,Sales Executive,Married,545.61,1.0,Y,13,8,0,1.0,3,1,0,0,3.0,4.0,2.0,1,3
1994,26,No,Travel_Rarely,Research & Development,0.625,4,Life Sciences,2056,Male,2,Sales Representative,Married,1863.6799999999998,1.0,Y,21,8,1,8.0,3,8,0,7,1.0,4.0,3.0,3,4
1995,30,No,Travel_Rarely,Research & Development,4.375,2,Life Sciences,2057,Female,1,Manufacturing Director,Married,448.23999999999995,1.0,Y,11,8,0,10.0,3,10,1,4,3.0,3.0,3.0,3,3
1996,40,No,Travel_Frequently,Research & Development,16.25,4,Life Sciences,2058,Male,2,Research Scientist,Married,2522.7799999999997,3.0,Y,20,8,3,16.0,2,1,0,0,3.0,4.0,1.0,3,4
1997,35,No,Travel_Rarely,Research & Development,11.25,5,Medical,2059,Female,2,Research Scientist,Divorced,849.9399999999999,2.0,Y,16,8,1,15.0,3,7,6,4,3.0,2.0,4.0,3,3
1998,34,No,Travel_Frequently,Research & Development,3.75,2,Life Sciences,2060,Male,1,Research Director,Single,559.78,0.0,Y,11,8,0,14.0,2,13,4,9,4.0,1.0,3.0,3,3
1999,35,No,Travel_Frequently,Research & Development,1.875,3,Medical,2061,Female,2,Laboratory Technician,Married,293.53999999999996,1.0,Y,11,8,1,2.0,2,2,2,2,4.0,4.0,4.0,3,3
2000,43,Yes,Travel_Rarely,Sales,3.125,3,Marketing,2062,Female,3,Research Scientist,Single,587.86,8.0,Y,15,8,1,7.0,3,4,1,3,1.0,3.0,2.0,3,3
2001,32,No,Non-Travel,Research & Development,6.875,2,Other,2063,Female,2,Research Scientist,Divorced,583.31,1.0,Y,11,8,0,1.0,5,1,0,0,3.0,1.0,3.0,2,3
2002,56,No,Travel_Rarely,Research & Development,1.875,2,Other,2064,Male,2,Healthcare Representative,Divorced,578.37,4.0,Y,15,8,0,28.0,3,5,4,2,4.0,1.0,3.0,1,3
2003,29,No,Travel_Rarely,Research & Development,16.25,1,Life Sciences,2065,Male,1,Laboratory Technician,Married,288.34,1.0,Y,24,8,1,10.0,1,10,0,8,2.0,4.0,3.0,3,4
2004,19,No,Travel_Rarely,Research & Development,14.375,4,Life Sciences,2066,Male,2,Laboratory Technician,Single,2495.6099999999997,1.0,Y,12,8,0,1.0,2,1,0,0,3.0,1.0,3.0,3,3
2005,45,No,Travel_Rarely,Research & Development,13.75,3,Life Sciences,2067,Female,2,Sales Representative,Married,1717.56,4.0,Y,13,8,0,7.0,4,3,0,2,1.0,3.0,2.0,3,3
2006,37,No,Travel_Rarely,Research & Development,8.75,4,Life Sciences,2068,Male,3,Research Scientist,Married,855.01,1.0,Y,13,8,0,14.0,1,14,3,11,4.0,4.0,2.0,1,3
2007,20,No,Travel_Rarely,Research & Development,3.75,3,Medical,2069,Male,5,Research Director,Single,1090.96,1.0,Y,17,8,0,2.0,5,2,1,2,1.0,3.0,2.0,3,3
2008,44,Yes,Travel_Rarely,Human Resources,3.75,2,Human Resources,2070,Male,3,Sales Executive,Single,592.54,1.0,Y,13,8,1,6.0,2,6,0,2,3.0,3.0,3.0,1,3
2009,53,No,Travel_Rarely,Research & Development,3.75,4,Life Sciences,2071,Male,1,Research Director,Divorced,524.03,3.0,Y,12,8,1,26.0,3,7,4,7,4.0,3.0,3.0,2,3
2010,29,No,Travel_Rarely,Research & Development,14.375,3,Medical,2072,Male,1,Sales Executive,Married,1035.97,0.0,Y,14,8,0,6.0,3,5,1,3,2.0,4.0,2.0,3,3
2011,22,Yes,Travel_Frequently,Research & Development,13.75,4,Medical,2073,Male,1,Sales Representative,Married,345.02,0.0,Y,24,8,0,1.0,5,0,0,0,3.0,4.0,3.0,2,4
2012,46,No,Travel_Rarely,Research & Development,1.25,3,Life Sciences,2074,Male,2,Research Scientist,Married,2152.15,8.0,Y,14,8,2,28.0,4,26,15,9,3.0,1.0,3.0,3,3
2013,44,No,Non-Travel,Research & Development,12.5,3,Life Sciences,2075,Male,1,Sales Representative,Single,592.28,2.0,Y,13,8,0,6.0,4,0,0,0,4.0,3.0,3.0,3,3
2014,33,No,Travel_Rarely,Research & Development,17.5,4,Life Sciences,2076,Female,1,Manager,Married,791.8299999999999,1.0,Y,15,8,0,5.0,6,5,1,4,2.0,3.0,3.0,1,3
2015,41,Yes,Non-Travel,Research & Development,7.5,3,Life Sciences,2077,Male,2,Sales Representative,Divorced,2543.58,6.0,Y,16,8,0,5.0,2,1,0,0,1.0,1.0,1.0,4,3
2016,30,No,Travel_Rarely,Sales,12.5,3,Marketing,2078,Male,3,Sales Executive,Divorced,625.3,8.0,Y,18,8,0,8.0,3,4,0,3,3.0,1.0,3.0,2,3
2017,40,No,Travel_Frequently,Sales,5.625,3,Medical,2079,Male,1,Manufacturing Director,Married,587.99,5.0,Y,16,8,1,5.0,5,0,0,0,2.0,2.0,3.0,4,3
2018,28,No,Travel_Rarely,Research & Development,3.75,3,Technical Degree,2081,Male,2,Research Scientist,Married,305.63,1.0,Y,16,8,0,6.0,4,6,3,3,4.0,1.0,3.0,3,3
2019,46,No,Travel_Rarely,Research & Development,5.0,4,Other,2082,Male,3,Manager,Married,221.26,5.0,Y,21,8,0,25.0,2,4,0,3,4.0,2.0,3.0,3,4
2020,35,No,Travel_Rarely,Sales,2.5,4,Marketing,2083,Male,1,Laboratory Technician,Married,2345.33,3.0,Y,20,8,1,15.0,3,7,1,7,3.0,1.0,3.0,2,4
2021,24,Yes,Travel_Rarely,Human Resources,17.5,4,Human Resources,2084,Male,3,Manufacturing Director,Married,375.18,1.0,Y,19,8,1,1.0,5,1,0,0,4.0,2.0,1.0,3,3
2022,33,No,Travel_Frequently,Research & Development,5.625,2,Medical,2085,Female,1,Sales Executive,Married,272.61,1.0,Y,14,8,2,10.0,5,10,0,1,2.0,3.0,2.0,2,3
2023,36,No,Travel_Rarely,Research & Development,5.625,2,Medical,2086,Male,2,Sales Executive,Divorced,1551.55,1.0,Y,11,8,3,7.0,6,7,1,7,3.0,3.0,3.0,4,3
2024,30,No,Travel_Rarely,Sales,18.125,3,Marketing,2087,Male,1,Sales Executive,Divorced,330.97999999999996,1.0,Y,14,8,1,10.0,2,10,8,9,3.0,3.0,2.0,3,3
2025,44,No,Travel_Rarely,Research & Development,1.875,4,Medical,2088,Male,2,Research Scientist,Single,333.32,1.0,Y,12,8,3,20.0,3,20,13,17,4.0,4.0,3.0,1,3
2026,20,No,Travel_Rarely,Research & Development,11.25,4,Medical,2089,Male,1,Human Resources,Single,1093.56,1.0,Y,13,8,0,2.0,2,2,2,2,3.0,4.0,3.0,2,3
2027,46,No,Travel_Rarely,Sales,5.625,1,Medical,2090,Female,1,Sales Executive,Divorced,1835.34,2.0,Y,22,8,0,12.0,3,6,1,4,4.0,4.0,2.0,3,4
2028,42,No,Non-Travel,Research & Development,3.125,4,Medical,2091,Male,5,Sales Executive,Married,2215.98,7.0,Y,11,8,0,10.0,3,4,0,3,4.0,1.0,4.0,2,3
2029,60,No,Travel_Rarely,Sales,1.25,2,Life Sciences,2092,Male,2,Sales Executive,Divorced,333.32,0.0,Y,14,8,1,12.0,3,11,1,9,2.0,4.0,3.0,3,3
2030,32,No,Travel_Frequently,Sales,6.25,3,Life Sciences,2093,Female,1,Sales Executive,Married,1334.58,1.0,Y,11,8,0,2.0,3,2,2,2,3.0,2.0,3.0,3,3
2031,32,No,Travel_Frequently,Research & Development,5.625,3,Life Sciences,2094,Female,2,Research Scientist,Single,659.1,4.0,Y,12,8,1,10.0,6,8,0,7,4.0,3.0,3.0,3,3
2032,36,No,Travel_Rarely,Sales,1.875,2,Marketing,2095,Male,4,Healthcare Representative,Divorced,2321.93,2.0,Y,18,8,0,17.0,2,7,7,7,3.0,1.0,3.0,2,3
2033,33,No,Travel_Rarely,Sales,16.25,2,Marketing,2096,Male,1,Research Scientist,Married,549.9,0.0,Y,12,8,0,15.0,0,14,4,10,1.0,4.0,3.0,3,3
2034,40,No,Travel_Rarely,Research & Development,0.625,3,Medical,2097,Female,2,Research Scientist,Divorced,491.4,7.0,Y,12,8,0,7.0,2,5,1,3,2.0,2.0,4.0,1,3
2035,25,No,Travel_Rarely,Research & Development,3.75,2,Medical,2098,Female,1,Laboratory Technician,Single,359.84,0.0,Y,22,8,1,5.0,0,4,1,1,3.0,4.0,3.0,3,4
2036,30,No,Travel_Rarely,Sales,5.625,3,Marketing,2099,Female,1,Research Scientist,Married,1179.23,0.0,Y,19,8,1,12.0,2,11,5,7,4.0,2.0,3.0,2,3
2037,42,No,Travel_Frequently,Human Resources,5.0,2,Medical,2100,Male,1,Sales Executive,Married,1384.24,3.0,Y,13,8,1,20.0,1,1,0,0,1.0,1.0,3.0,3,3
2038,35,No,Non-Travel,Research & Development,0.625,1,Life Sciences,2101,Male,2,Sales Executive,Married,1769.3,4.0,Y,22,8,2,16.0,4,13,4,12,3.0,4.0,2.0,2,4
2039,27,No,Travel_Rarely,Research & Development,4.375,3,Life Sciences,2102,Male,3,Manufacturing Director,Married,443.03999999999996,1.0,Y,24,8,0,9.0,2,9,6,8,1.0,1.0,2.0,3,4
2040,54,No,Travel_Frequently,Research & Development,5.625,2,Medical,2103,Male,2,Sales Representative,Divorced,387.78999999999996,7.0,Y,14,8,1,33.0,2,5,1,4,4.0,3.0,1.0,2,3
2041,44,No,Travel_Rarely,Human Resources,2.5,4,Life Sciences,2104,Male,5,Laboratory Technician,Married,992.16,1.0,Y,21,8,0,10.0,3,10,7,7,1.0,4.0,3.0,3,4
2042,19,Yes,Non-Travel,Sales,1.25,2,Other,2105,Male,3,Healthcare Representative,Single,1277.12,1.0,Y,18,8,0,1.0,2,1,0,0,1.0,2.0,4.0,3,3
2043,29,No,Travel_Rarely,Research & Development,11.875,4,Life Sciences,2106,Male,1,Manufacturing Director,Divorced,1293.5,1.0,Y,20,8,0,3.0,3,3,1,2,1.0,4.0,3.0,3,4
2044,54,No,Travel_Rarely,Research & Development,5.625,4,Life Sciences,2107,Male,2,Sales Executive,Married,272.09,3.0,Y,19,8,0,36.0,2,10,0,9,4.0,4.0,3.0,3,3
2045,31,No,Travel_Rarely,Research & Development,13.125,3,Life Sciences,2108,Male,2,Laboratory Technician,Married,1297.3999999999999,1.0,Y,12,8,0,6.0,1,6,0,1,3.0,1.0,2.0,3,3
2046,31,No,Travel_Rarely,Sales,15.0,1,Marketing,2109,Female,1,Sales Executive,Single,506.21999999999997,1.0,Y,12,8,0,10.0,3,10,1,8,3.0,1.0,3.0,4,3
2047,59,No,Travel_Rarely,Research & Development,1.875,4,Technical Degree,2110,Male,1,Research Scientist,Single,526.63,5.0,Y,16,8,3,13.0,3,6,0,5,3.0,4.0,3.0,3,3
2048,43,No,Travel_Rarely,Research & Development,6.875,2,Life Sciences,2111,Male,3,Laboratory Technician,Married,2188.5499999999997,3.0,Y,17,8,1,25.0,3,8,0,7,3.0,4.0,3.0,3,3
2049,49,No,Travel_Rarely,Sales,8.75,4,Life Sciences,2112,Male,2,Research Scientist,Married,809.9,2.0,Y,14,8,0,23.0,2,1,0,0,1.0,3.0,4.0,2,3
2050,36,No,Travel_Frequently,Sales,3.125,2,Marketing,2113,Female,1,Laboratory Technician,Married,613.2099999999999,1.0,Y,19,8,1,12.0,3,11,0,7,3.0,2.0,2.0,3,3
2051,48,No,Travel_Rarely,Research & Development,0.625,4,Life Sciences,2114,Female,2,Laboratory Technician,Single,1720.81,5.0,Y,13,8,1,7.0,2,1,0,0,4.0,2.0,2.0,4,3
2052,27,No,Travel_Rarely,Research & Development,3.75,4,Life Sciences,2115,Male,2,Laboratory Technician,Divorced,488.15,1.0,Y,19,8,0,5.0,2,5,0,3,1.0,3.0,3.0,3,3
2053,29,No,Travel_Rarely,Sales,10.625,4,Medical,2116,Male,1,Laboratory Technician,Divorced,855.66,1.0,Y,19,8,1,6.0,3,6,1,0,3.0,4.0,3.0,3,3
2054,48,No,Travel_Rarely,Sales,0.625,1,Marketing,2117,Male,2,Manufacturing Director,Single,962.78,6.0,Y,14,8,2,25.0,2,1,0,0,4.0,4.0,4.0,3,3
2055,29,No,Travel_Rarely,Research & Development,1.875,3,Technical Degree,2118,Female,2,Healthcare Representative,Divorced,624.65,3.0,Y,16,8,1,9.0,2,7,1,7,4.0,4.0,2.0,3,3
2056,34,No,Travel_Rarely,Sales,5.625,4,Medical,2119,Female,2,Laboratory Technician,Married,356.33,0.0,Y,15,8,1,2.0,3,1,0,0,3.0,3.0,2.0,3,3
2057,44,No,Travel_Rarely,Research & Development,2.5,3,Life Sciences,2120,Female,1,Laboratory Technician,Married,554.06,7.0,Y,18,8,0,26.0,2,22,3,10,2.0,2.0,3.0,3,3
2058,33,No,Travel_Rarely,Research & Development,5.0,2,Life Sciences,2121,Female,2,Research Scientist,Divorced,2103.92,0.0,Y,13,8,1,10.0,2,9,0,8,4.0,3.0,3.0,4,3
2059,19,No,Travel_Rarely,Sales,1.25,4,Marketing,2122,Male,3,Laboratory Technician,Single,1502.4099999999999,1.0,Y,22,8,0,1.0,0,1,0,1,2.0,4.0,3.0,3,4
2060,23,No,Travel_Rarely,Sales,1.25,3,Medical,2123,Male,3,Laboratory Technician,Married,244.14,1.0,Y,13,8,1,1.0,2,1,0,1,4.0,3.0,3.0,3,3
