,Age,Attrition,DistanceFromHome,Education,EmployeeID,Gender,JobLevel,MonthlyIncome,NumCompaniesWorked,PercentSalaryHike,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,YearsAtCompany,YearsSinceLastPromotion,YearsWithCurrManager,EnvironmentSatisfaction,JobSatisfaction,WorkLifeBalance,JobInvolvement,PerformanceRating,BusinessTravel_Non-Travel,BusinessTravel_Travel_Frequently,BusinessTravel_Travel_Rarely,Department_Human Resources,Department_Research & Development,Department_Sales,EducationField_Human Resources,EducationField_Life Sciences,EducationField_Marketing,EducationField_Medical,EducationField_Other,EducationField_Technical Degree,JobRole_Healthcare Representative,JobRole_Human Resources,JobRole_Laboratory Technician,JobRole_Manager,JobRole_Manufacturing Director,JobRole_Research Director,JobRole_Research Scientist,JobRole_Sales Executive,JobRole_Sales Representative,MaritalStatus_Divorced,MaritalStatus_Married,MaritalStatus_Single
1729,52,0,0.625,4,1783,1,5,1265.94,0.0,18,8,2,5.0,2,4,1,2,4.0,4.0,3.0,3,3,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1730,26,0,1.25,2,1784,1,1,368.55,3.0,11,8,1,5.0,2,2,2,0,1.0,4.0,3.0,3,3,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1731,29,0,6.25,2,1785,1,3,2204.67,4.0,14,8,3,11.0,5,8,1,1,2.0,3.0,2.0,3,3,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1732,34,0,8.75,4,1787,1,2,798.98,2.0,12,8,0,10.0,3,4,1,3,2.0,4.0,3.0,3,3,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1733,54,0,11.25,4,1788,0,2,645.1899999999999,9.0,15,8,1,9.0,2,5,1,4,4.0,1.0,3.0,3,3,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1734,27,0,8.125,2,1789,0,4,2539.81,0.0,12,8,0,5.0,5,4,1,1,3.0,4.0,3.0,3,3,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
1735,37,0,1.25,4,1790,1,2,802.36,0.0,11,8,0,6.0,1,5,4,3,4.0,1.0,2.0,3,3,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1736,38,0,1.25,4,1791,0,2,307.84,6.0,11,8,1,17.0,3,15,4,12,1.0,1.0,3.0,3,3,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1737,34,0,1.25,3,1792,1,1,1340.56,1.0,12,8,0,6.0,2,6,1,3,3.0,1.0,3.0,3,3,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
1738,35,0,3.125,4,1793,1,3,217.75,1.0,16,8,0,3.0,6,3,0,2,1.0,4.0,2.0,2,3,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1739,30,0,12.5,3,1794,1,1,327.99,3.0,13,8,1,7.0,2,2,0,2,4.0,3.0,3.0,3,3,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1740,40,0,6.25,4,1795,1,2,853.7099999999999,1.0,13,8,1,8.0,3,8,3,7,3.0,2.0,3.0,4,3,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1741,34,0,6.25,3,1796,1,3,616.0699999999999,5.0,24,8,2,6.0,2,3,1,2,3.0,1.0,3.0,3,4,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1742,42,0,5.625,4,1797,1,1,1197.04,1.0,15,8,1,24.0,2,24,14,9,2.0,4.0,2.0,4,3,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1743,23,1,1.25,3,1798,0,4,592.67,1.0,18,8,1,1.0,2,0,0,0,3.0,1.0,3.0,2,3,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1744,24,0,0.625,5,1799,0,1,1064.57,1.0,14,8,1,1.0,3,1,0,0,3.0,2.0,3.0,3,3,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1745,52,0,18.125,3,1800,1,2,382.46,8.0,11,8,1,9.0,1,5,1,4,4.0,3.0,3.0,2,3,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1746,50,0,5.0,4,1801,1,2,642.3299999999999,5.0,11,8,1,30.0,3,4,0,3,3.0,3.0,3.0,1,3,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1747,29,1,1.25,4,1802,0,4,1384.5,1.0,13,8,2,1.0,2,1,0,0,2.0,1.0,3.0,4,3,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
1748,33,0,1.875,4,1803,1,4,767.26,0.0,12,8,1,14.0,2,13,3,7,3.0,3.0,4.0,3,3,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1749,33,1,14.375,5,1804,1,1,1123.07,5.0,16,8,2,6.0,3,3,0,2,1.0,1.0,3.0,2,3,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1750,47,0,3.75,4,1805,1,2,825.11,1.0,14,8,0,26.0,2,26,3,0,3.0,4.0,2.0,4,3,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1751,36,0,3.75,3,1806,0,2,546.0,0.0,22,8,0,10.0,3,9,0,5,3.0,2.0,3.0,3,4,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1752,29,0,6.25,3,1807,1,1,448.76,1.0,11,8,0,10.0,3,10,0,7,3.0,3.0,3.0,2,3,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
1753,58,1,15.0,3,1808,0,2,561.2099999999999,7.0,17,8,0,40.0,2,31,13,8,4.0,2.0,3.0,3,3,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1754,35,0,6.25,4,1809,0,1,342.15999999999997,3.0,13,8,3,7.0,3,2,2,2,4.0,3.0,3.0,4,3,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1755,42,0,9.375,1,1810,1,2,606.8399999999999,9.0,18,8,2,8.0,2,4,0,2,4.0,4.0,3.0,3,3,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1756,28,1,11.875,4,1811,0,2,416.52,6.0,16,8,1,5.0,4,2,2,1,3.0,3.0,2.0,2,3,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1757,36,0,1.25,3,1812,1,2,353.59999999999997,4.0,14,8,1,8.0,3,5,0,4,3.0,2.0,3.0,3,3,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1758,40,0,5.625,3,1814,1,3,290.94,6.0,14,8,0,10.0,3,1,0,0,1.0,3.0,3.0,3,3,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1759,30,0,4.375,3,1815,1,2,192.79,5.0,13,8,0,12.0,3,0,0,0,3.0,4.0,2.0,3,3,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1760,45,0,6.25,4,1816,1,1,728.65,1.0,12,8,2,1.0,2,1,0,0,2.0,3.0,3.0,3,3,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1761,42,0,12.5,2,1817,1,2,948.3499999999999,1.0,15,8,0,10.0,3,9,7,8,2.0,2.0,2.0,3,3,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
1762,38,0,2.5,3,1818,1,2,299.78,2.0,19,8,1,13.0,5,4,1,2,1.0,1.0,2.0,3,3,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1763,34,0,4.375,4,1819,1,3,305.24,1.0,14,8,1,6.0,3,5,1,3,3.0,4.0,3.0,3,3,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1764,49,1,4.375,2,1820,0,2,1169.74,1.0,14,8,2,9.0,2,9,7,7,3.0,4.0,4.0,4,3,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1765,55,1,10.0,3,1821,1,4,561.47,4.0,11,8,0,12.0,3,9,7,3,3.0,4.0,2.0,4,3,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1766,43,0,15.625,2,1822,1,2,797.16,6.0,13,8,0,22.0,3,4,1,0,2.0,1.0,3.0,2,3,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1767,27,0,1.25,4,1823,1,2,434.97999999999996,1.0,21,8,1,9.0,2,9,0,8,3.0,4.0,3.0,2,4,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1768,35,0,0.625,3,1824,1,1,1411.1499999999999,3.0,13,8,1,17.0,2,8,1,6,3.0,3.0,4.0,3,3,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1769,28,0,0.625,2,1825,0,1,290.03,1.0,12,8,0,8.0,3,8,7,5,2.0,2.0,3.0,2,3,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1770,34,0,1.25,5,1826,1,4,301.99,0.0,17,8,0,4.0,2,3,0,2,3.0,4.0,1.0,3,3,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
1771,26,1,13.75,4,1827,0,1,263.12,1.0,23,8,0,8.0,2,8,1,7,3.0,3.0,3.0,3,4,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1772,27,0,0.625,3,1828,0,1,352.69,1.0,11,8,0,0.0,2,0,0,0,4.0,4.0,2.0,3,3,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1773,51,0,10.0,3,1829,1,3,1227.07,2.0,15,8,3,29.0,0,20,4,17,1.0,3.0,2.0,3,3,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
1774,44,0,15.0,5,1830,0,1,333.58,9.0,11,8,1,10.0,3,5,2,3,4.0,2.0,2.0,3,3,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1775,25,0,10.625,3,1831,1,1,2590.3799999999997,7.0,11,8,3,6.0,5,4,0,1,1.0,1.0,2.0,4,3,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1776,33,0,5.0,4,1832,1,3,318.63,1.0,13,8,1,9.0,3,9,0,8,1.0,1.0,3.0,2,3,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1777,35,0,3.75,4,1833,0,2,1224.47,1.0,24,8,1,6.0,5,6,1,1,3.0,1.0,2.0,2,4,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1778,36,0,6.25,4,1834,1,3,1129.1799999999998,1.0,13,8,0,18.0,2,18,4,11,2.0,4.0,2.0,3,3,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1779,32,0,1.875,4,1835,0,4,394.94,2.0,20,8,0,8.0,3,5,0,3,2.0,4.0,2.0,3,4,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
1780,30,0,2.5,5,1836,1,5,397.53999999999996,9.0,14,8,1,10.0,2,5,0,3,2.0,4.0,2.0,3,3,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
1781,53,0,3.75,3,1837,1,4,302.25,7.0,18,8,1,35.0,1,5,0,4,1.0,4.0,3.0,4,3,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1782,45,0,0.625,5,1838,1,2,271.44,4.0,15,8,3,18.0,2,5,0,2,4.0,1.0,3.0,3,3,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1783,32,0,6.25,3,1839,0,1,399.35999999999996,5.0,12,8,0,9.0,4,5,1,3,3.0,3.0,2.0,1,3,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1784,52,0,0.625,1,1840,1,2,650.78,3.0,16,8,1,31.0,2,9,0,0,3.0,4.0,3.0,3,3,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1785,37,0,15.0,2,1841,0,4,553.41,4.0,15,8,0,9.0,2,1,0,0,4.0,3.0,3.0,3,3,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1786,28,0,13.125,4,1842,0,1,325.0,1.0,16,8,2,6.0,3,5,0,4,2.0,4.0,3.0,3,3,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1787,22,0,1.25,2,1843,1,1,143.26,6.0,19,8,0,4.0,3,2,2,2,4.0,4.0,1.0,2,3,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
1788,44,0,13.75,3,1844,0,1,1358.8899999999999,2.0,11,8,1,10.0,2,3,0,2,1.0,4.0,2.0,3,3,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1789,42,0,8.125,4,1845,0,2,297.44,5.0,16,8,1,8.0,4,2,2,2,2.0,4.0,3.0,2,3,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1790,36,0,8.75,3,1846,1,2,510.77,0.0,24,8,0,6.0,6,5,0,3,1.0,1.0,3.0,2,4,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
1791,25,0,6.875,3,1847,0,1,300.43,1.0,11,8,1,5.0,2,5,0,3,3.0,1.0,3.0,3,3,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1792,35,0,5.625,2,1848,0,1,408.2,1.0,13,8,1,17.0,2,17,5,15,4.0,3.0,3.0,2,3,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1793,32,0,13.125,3,1850,1,1,578.5,0.0,13,8,0,4.0,3,3,0,2,4.0,4.0,3.0,3,3,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
1794,25,0,3.125,3,1851,0,4,358.28,1.0,12,8,2,5.0,2,5,0,3,3.0,1.0,4.0,3,3,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
1795,49,0,5.625,3,1852,0,2,2474.29,2.0,18,8,1,7.0,5,4,0,2,3.0,1.0,3.0,3,3,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
1796,24,0,1.25,5,1853,1,2,2433.8599999999997,0.0,22,8,1,6.0,3,5,3,4,1.0,4.0,2.0,3,4,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1797,32,0,7.5,5,1854,1,1,1241.11,1.0,13,8,1,10.0,3,10,5,3,2.0,2.0,3.0,2,3,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
1798,38,0,13.75,2,1855,1,1,1785.4199999999998,0.0,13,8,0,3.0,3,2,1,2,2.0,2.0,3.0,4,3,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1799,42,0,11.25,1,1856,0,2,2599.87,2.0,23,8,1,17.0,6,5,1,3,3.0,4.0,2.0,3,4,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
1800,31,0,10.0,3,1857,0,3,296.27,3.0,12,8,1,8.0,3,6,0,2,4.0,4.0,3.0,3,3,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1801,29,1,1.875,3,1858,1,3,769.0799999999999,6.0,12,8,0,5.0,2,3,0,2,2.0,3.0,3.0,3,3,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1802,53,0,5.625,3,1859,1,1,271.57,5.0,16,8,0,28.0,2,2,2,2,1.0,4.0,3.0,2,3,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
1803,35,0,0.625,3,1860,1,3,2182.96,3.0,12,8,1,16.0,3,13,4,8,4.0,2.0,3.0,4,3,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1804,37,0,8.125,4,1861,0,3,463.32,5.0,11,8,0,10.0,1,5,0,0,3.0,4.0,3.0,1,3,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1805,53,0,0.625,1,1862,1,1,575.25,6.0,22,8,1,33.0,2,12,3,8,4.0,4.0,3.0,4,4,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1806,43,0,0.625,3,1863,1,1,684.4499999999999,4.0,11,8,1,12.0,4,5,2,2,4.0,4.0,2.0,3,3,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1807,47,0,9.375,4,1864,0,3,851.89,0.0,15,8,0,8.0,2,7,7,7,3.0,4.0,3.0,3,3,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1808,37,0,0.625,5,1865,0,2,813.93,1.0,12,8,0,10.0,1,10,0,9,1.0,2.0,3.0,3,3,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1809,50,0,10.625,3,1866,0,1,558.74,1.0,20,8,1,31.0,6,31,14,7,1.0,1.0,3.0,3,4,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1810,39,0,0.625,3,1867,0,3,884.52,8.0,14,8,1,13.0,3,5,0,4,4.0,4.0,3.0,2,3,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1811,33,0,4.375,3,1868,1,2,495.95,3.0,11,8,1,7.0,3,4,0,3,4.0,2.0,4.0,3,3,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1812,32,1,5.625,1,1869,0,1,356.33,1.0,15,8,1,1.0,5,1,0,1,1.0,4.0,1.0,2,3,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1813,29,0,3.125,4,1870,0,4,867.49,6.0,12,8,1,8.0,2,4,0,3,1.0,4.0,3.0,4,3,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
