Age,Attrition,BusinessTravel,Department,DistanceFromHome,Education,EducationField,EmployeeID,Gender,JobLevel,JobRole,MaritalStatus,MonthlyIncome,NumCompaniesWorked,PercentSalaryHike,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,YearsAtCompany,YearsSinceLastPromotion,YearsWithCurrManager,EnvironmentSatisfaction,JobSatisfaction,WorkLifeBalance,JobInvolvement,PerformanceRating
25,No,Travel_Frequently,Sales,3.125,1,Marketing,2387,Male,4,Manufacturing Director,Divorced,1816.49,1.0,14,8,0,7.0,3,7,0,7,4.0,3.0,3.0,2,3
39,No,Travel_Rarely,Sales,6.25,3,Marketing,2388,Female,2,Research Director,Married,348.92,4.0,12,8,0,7.0,2,5,1,0,4.0,2.0,3.0,3,3
49,No,Travel_Rarely,Sales,2.5,2,Life Sciences,2389,Male,2,Research Director,Married,1409.85,3.0,24,8,0,27.0,4,4,1,2,1.0,2.0,3.0,2,4
50,No,Travel_Rarely,Research & Development,1.25,2,Medical,2390,Male,3,Sales Executive,Divorced,569.01,5.0,12,8,1,19.0,2,14,1,11,4.0,1.0,3.0,2,3
20,No,Travel_Rarely,Research & Development,11.25,4,Medical,2391,Female,2,Sales Executive,Single,486.59,1.0,13,8,1,2.0,2,2,2,2,3.0,3.0,3.0,3,3
34,No,Travel_Rarely,Research & Development,6.25,3,Medical,2392,Male,3,Laboratory Technician,Divorced,539.24,1.0,11,8,0,11.0,3,11,7,9,4.0,2.0,3.0,3,3
36,No,Travel_Rarely,Research & Development,0.625,3,Life Sciences,2393,Female,2,Healthcare Representative,Single,136.63,2.0,14,8,0,15.0,2,4,1,3,1.0,2.0,3.0,3,3
49,No,Travel_Rarely,Human Resources,3.75,2,Life Sciences,2394,Female,2,Research Scientist,Married,1396.07,2.0,11,8,3,30.0,3,15,2,12,3.0,3.0,3.0,3,3
36,No,Travel_Rarely,Research & Development,1.25,2,Medical,2396,Female,2,Healthcare Representative,Divorced,1484.08,6.0,16,8,0,13.0,2,5,0,4,4.0,1.0,3.0,3,3
54,No,Travel_Rarely,Sales,15.0,3,Marketing,2397,Male,1,Laboratory Technician,Married,338.0,3.0,14,8,0,36.0,5,10,4,7,2.0,3.0,3.0,3,3
43,No,Travel_Rarely,Research & Development,1.25,4,Life Sciences,2398,Female,1,Research Scientist,Married,314.86,1.0,11,8,1,14.0,2,14,6,11,3.0,3.0,3.0,3,3
35,Yes,Travel_Frequently,Research & Development,10.625,4,Medical,2399,Male,1,Research Director,Single,711.36,3.0,11,8,1,13.0,3,11,6,7,4.0,4.0,4.0,2,3
38,No,Travel_Frequently,Research & Development,11.875,2,Life Sciences,2400,Male,2,Research Scientist,Married,318.63,7.0,12,8,1,19.0,3,13,2,9,4.0,4.0,4.0,3,3
29,No,Travel_Rarely,Research & Development,0.625,2,Medical,2401,Male,2,Sales Representative,Divorced,551.1999999999999,1.0,14,8,0,10.0,2,10,0,9,1.0,2.0,2.0,2,3
33,No,Travel_Rarely,Research & Development,4.375,3,Medical,2402,Male,5,Sales Executive,Divorced,1429.87,1.0,18,8,3,6.0,3,6,0,4,4.0,4.0,3.0,2,3
32,No,Travel_Rarely,Research & Development,3.125,4,Technical Degree,2403,Male,5,Research Scientist,Divorced,650.39,0.0,13,8,0,10.0,5,9,1,6,4.0,2.0,2.0,3,3
31,No,Travel_Rarely,Research & Development,17.5,4,Technical Degree,2404,Female,2,Sales Executive,Married,1656.46,1.0,11,8,0,10.0,4,10,0,2,1.0,4.0,3.0,2,3
49,No,Travel_Rarely,Research & Development,1.25,4,Medical,2405,Male,1,Laboratory Technician,Divorced,549.51,4.0,18,8,0,17.0,3,2,2,2,4.0,1.0,2.0,2,3
38,No,Travel_Frequently,Sales,18.125,2,Medical,2406,Female,1,Sales Executive,Single,509.21,1.0,15,8,3,4.0,2,4,3,3,4.0,2.0,3.0,3,3
47,No,Travel_Rarely,Research & Development,0.625,4,Medical,2407,Male,3,Laboratory Technician,Divorced,2379.39,6.0,22,8,1,29.0,2,3,1,2,2.0,2.0,3.0,2,4
49,No,Travel_Rarely,Research & Development,13.125,3,Medical,2408,Male,2,Manufacturing Director,Single,309.4,4.0,13,8,0,23.0,3,8,0,0,3.0,3.0,3.0,1,3
41,No,Travel_Rarely,Research & Development,15.0,4,Life Sciences,2409,Female,4,Manager,Single,1784.38,3.0,12,8,0,21.0,6,2,0,2,4.0,3.0,3.0,4,3
20,No,Travel_Rarely,Research & Development,0.625,3,Life Sciences,2410,Male,1,Sales Representative,Single,621.01,1.0,18,8,1,2.0,3,2,0,2,4.0,1.0,3.0,3,3
33,No,Non-Travel,Research & Development,11.25,2,Medical,2411,Female,2,Healthcare Representative,Divorced,830.05,1.0,13,8,0,7.0,6,6,1,2,3.0,4.0,3.0,2,3
36,No,Travel_Rarely,Research & Development,1.25,2,Technical Degree,2412,Male,3,Sales Executive,Married,2596.49,6.0,12,8,0,10.0,2,3,0,2,1.0,3.0,2.0,3,3
44,No,Travel_Rarely,Research & Development,5.625,3,Technical Degree,2413,Female,3,Healthcare Representative,Divorced,891.93,4.0,12,8,0,8.0,2,2,2,2,3.0,4.0,3.0,2,3
23,Yes,Travel_Rarely,Human Resources,3.75,3,Life Sciences,2414,Female,3,Laboratory Technician,Single,645.9699999999999,1.0,12,8,0,5.0,3,5,1,2,4.0,3.0,3.0,3,3
38,No,Travel_Rarely,Research & Development,6.875,2,Life Sciences,2415,Male,1,Sales Executive,Married,2579.85,7.0,11,8,1,7.0,3,0,0,0,4.0,3.0,2.0,3,3
53,No,Travel_Rarely,Research & Development,15.0,3,Life Sciences,2416,Male,4,Research Director,Married,1731.6,3.0,11,8,0,11.0,2,4,1,2,2.0,4.0,3.0,3,3
48,Yes,Travel_Frequently,Sales,6.25,2,Marketing,2417,Male,1,Healthcare Representative,Married,825.11,2.0,12,8,1,19.0,3,9,7,7,4.0,3.0,3.0,1,3
32,Yes,Travel_Rarely,Sales,0.625,3,Life Sciences,2418,Male,2,Research Scientist,Single,356.59,1.0,19,8,1,1.0,2,1,0,0,4.0,2.0,3.0,3,3
26,No,Non-Travel,Research & Development,11.25,2,Medical,2419,Male,1,Human Resources,Single,1414.4,1.0,23,8,1,7.0,5,7,5,7,4.0,4.0,3.0,3,4
55,No,Travel_Rarely,Research & Development,14.375,1,Life Sciences,2420,Male,5,Laboratory Technician,Divorced,304.46,5.0,11,8,2,8.0,2,4,1,2,1.0,2.0,3.0,3,3
34,No,Travel_Rarely,Sales,17.5,3,Life Sciences,2421,Female,2,Research Scientist,Married,2294.5,1.0,19,8,1,15.0,6,15,4,13,2.0,4.0,4.0,1,3
60,No,Travel_Rarely,Sales,10.625,4,Medical,2422,Male,1,Manager,Divorced,523.25,3.0,13,8,1,19.0,5,1,0,0,3.0,4.0,4.0,2,3
33,No,Travel_Rarely,Sales,1.875,3,Life Sciences,2423,Male,3,Manager,Married,1264.25,1.0,11,8,0,14.0,0,14,2,13,2.0,2.0,3.0,3,3
37,No,Travel_Frequently,Research & Development,8.125,3,Life Sciences,2424,Male,1,Laboratory Technician,Divorced,1547.52,1.0,12,8,1,6.0,4,6,1,3,3.0,4.0,2.0,3,3
34,No,Travel_Rarely,Research & Development,4.375,2,Life Sciences,2425,Male,1,Healthcare Representative,Married,283.01,1.0,13,8,0,10.0,5,10,8,7,2.0,4.0,3.0,3,3
23,Yes,Travel_Rarely,Research & Development,7.5,2,Medical,2426,Male,2,Research Scientist,Divorced,978.25,1.0,14,8,2,3.0,2,3,0,2,3.0,4.0,3.0,3,3
44,No,Travel_Rarely,Human Resources,0.625,3,Life Sciences,2427,Male,1,Research Scientist,Married,628.42,1.0,14,8,0,9.0,1,8,6,7,3.0,4.0,3.0,4,3
35,No,Travel_Frequently,Research & Development,8.125,3,Life Sciences,2428,Male,3,Sales Executive,Single,265.46,0.0,16,8,0,6.0,2,5,1,4,1.0,4.0,4.0,3,3
43,No,Travel_Rarely,Research & Development,15.625,4,Life Sciences,2429,Male,2,Sales Executive,Married,288.6,1.0,11,8,0,10.0,2,10,8,8,4.0,4.0,3.0,1,3
24,No,Travel_Rarely,Research & Development,3.75,3,Life Sciences,2430,Male,3,Sales Executive,Married,136.76,1.0,13,8,0,5.0,3,5,0,4,3.0,3.0,3.0,3,3
41,No,Travel_Rarely,Sales,3.75,4,Marketing,2431,Male,1,Research Scientist,Single,366.73,1.0,17,8,0,10.0,3,10,8,7,4.0,3.0,3.0,3,3
29,No,Travel_Rarely,Research & Development,1.25,2,Life Sciences,2432,Male,2,Research Scientist,Married,2500.81,9.0,11,8,1,9.0,2,5,1,2,4.0,3.0,3.0,3,3
36,No,Travel_Rarely,Human Resources,0.625,4,Life Sciences,2433,Female,3,Research Scientist,Single,533.91,3.0,11,8,1,17.0,2,13,6,7,3.0,4.0,2.0,1,3
45,No,Non-Travel,Sales,1.25,3,Life Sciences,2434,Female,2,Manufacturing Director,Married,1091.48,3.0,15,8,2,25.0,3,23,14,4,3.0,3.0,2.0,2,3
24,Yes,Travel_Rarely,Sales,3.75,2,Medical,2435,Female,2,Manager,Married,260.91,1.0,12,8,0,1.0,2,1,0,0,4.0,3.0,3.0,2,3
47,Yes,Travel_Frequently,Research & Development,0.625,3,Medical,2436,Female,2,Sales Executive,Married,2551.51,7.0,11,8,2,25.0,1,23,14,10,3.0,3.0,1.0,3,3
26,No,Travel_Rarely,Research & Development,5.625,1,Medical,2437,Male,1,Sales Executive,Married,1389.1799999999998,1.0,14,8,1,3.0,2,3,0,2,4.0,3.0,4.0,3,3
45,No,Travel_Rarely,Research & Development,0.625,4,Life Sciences,2438,Male,1,Research Director,Single,382.46,1.0,22,8,1,21.0,4,21,8,6,4.0,2.0,3.0,3,4
32,No,Travel_Frequently,Sales,0.625,1,Marketing,2439,Male,2,Laboratory Technician,Married,1151.54,6.0,16,8,1,10.0,2,5,1,3,1.0,3.0,2.0,3,3
31,No,Travel_Rarely,Research & Development,8.75,2,Life Sciences,2440,Male,1,Sales Executive,Married,2178.28,1.0,11,8,2,6.0,5,5,0,3,2.0,3.0,4.0,3,3
41,No,Non-Travel,Sales,1.25,2,Medical,2441,Male,2,Research Scientist,Married,1403.74,6.0,14,8,2,10.0,5,3,1,2,3.0,2.0,3.0,1,3
40,No,Travel_Rarely,Research & Development,13.75,2,Technical Degree,2442,Male,1,Healthcare Representative,Married,301.99,2.0,16,8,1,18.0,2,1,0,0,2.0,1.0,3.0,3,3
24,No,Travel_Rarely,Research & Development,1.875,3,Life Sciences,2443,Female,1,Research Scientist,Divorced,184.08,1.0,15,8,1,6.0,3,6,1,2,2.0,1.0,4.0,2,3
46,No,Travel_Rarely,Research & Development,3.75,3,Medical,2444,Male,4,Sales Executive,Single,599.9499999999999,6.0,12,8,0,19.0,3,10,0,9,3.0,2.0,3.0,2,3
35,No,Travel_Rarely,Sales,5.0,4,Life Sciences,2445,Male,1,Laboratory Technician,Married,319.93,2.0,20,8,1,17.0,4,7,0,7,4.0,3.0,3.0,3,4
30,No,Travel_Rarely,Sales,5.625,4,Marketing,2446,Male,1,Laboratory Technician,Married,1133.86,1.0,17,8,1,10.0,3,10,0,8,2.0,4.0,2.0,3,3
47,No,Non-Travel,Research & Development,1.875,2,Life Sciences,2447,Female,2,Sales Executive,Married,514.15,7.0,12,8,1,4.0,5,1,0,0,3.0,2.0,1.0,3,3
46,No,Travel_Rarely,Research & Development,0.625,4,Technical Degree,2448,Female,3,Sales Executive,Divorced,1294.41,4.0,20,8,0,13.0,1,10,0,3,3.0,4.0,2.0,3,4
36,Yes,Travel_Rarely,Research & Development,0.625,3,Medical,2449,Male,2,Manufacturing Director,Divorced,438.88,5.0,20,8,0,16.0,3,2,2,2,2.0,1.0,3.0,3,4
32,Yes,Travel_Rarely,Research & Development,16.25,3,Medical,2450,Female,2,Research Director,Single,1146.99,6.0,13,8,2,10.0,3,0,0,0,1.0,2.0,3.0,3,3
23,No,Travel_Rarely,Sales,3.75,4,Life Sciences,2451,Male,3,Manufacturing Director,Single,1341.86,1.0,14,8,2,3.0,2,3,1,2,3.0,2.0,1.0,3,3
31,No,Travel_Frequently,Sales,1.875,3,Marketing,2452,Male,2,Sales Executive,Single,600.73,2.0,18,8,1,9.0,3,5,1,4,4.0,4.0,2.0,3,3
39,No,Non-Travel,Research & Development,1.875,3,Life Sciences,2453,Female,2,Manufacturing Director,Married,1426.88,1.0,11,8,0,9.0,3,9,5,8,4.0,4.0,3.0,2,3
32,No,Travel_Rarely,Research & Development,3.75,3,Technical Degree,2454,Male,1,Research Scientist,Married,475.8,3.0,11,8,2,10.0,0,4,0,2,4.0,3.0,1.0,2,3
40,No,Travel_Rarely,Sales,3.75,3,Life Sciences,2455,Male,3,Manufacturing Director,Single,1362.66,1.0,11,8,1,21.0,6,21,12,8,2.0,2.0,2.0,2,3
45,No,Travel_Rarely,Research & Development,11.875,4,Medical,2456,Male,1,Sales Representative,Married,925.47,4.0,15,8,0,9.0,2,5,0,3,3.0,3.0,4.0,3,3
30,No,Travel_Frequently,Sales,5.625,3,Life Sciences,2457,Male,1,Research Director,Single,1245.66,0.0,12,8,1,10.0,2,9,0,7,4.0,1.0,3.0,3,3
24,No,Travel_Frequently,Sales,1.875,4,Marketing,2458,Male,1,Sales Executive,Married,586.04,0.0,11,8,1,3.0,5,2,2,1,1.0,4.0,3.0,3,3
30,Yes,Travel_Frequently,Research & Development,6.25,3,Life Sciences,2459,Female,1,Human Resources,Divorced,286.91,6.0,14,8,0,6.0,4,4,1,2,3.0,4.0,2.0,3,3
31,No,Travel_Rarely,Research & Development,1.875,2,Life Sciences,2460,Male,3,Laboratory Technician,Married,1008.28,1.0,15,8,2,6.0,3,5,0,2,1.0,3.0,3.0,4,3
27,No,Travel_Rarely,Sales,1.875,3,Life Sciences,2461,Male,1,Manager,Single,870.2199999999999,1.0,13,8,1,6.0,2,6,1,4,3.0,4.0,2.0,2,3
29,Yes,Travel_Rarely,Sales,2.5,3,Marketing,2462,Male,5,Research Scientist,Single,479.83,1.0,13,8,0,2.0,3,2,2,2,2.0,2.0,3.0,3,3
29,No,Travel_Frequently,Research & Development,5.0,4,Life Sciences,2463,Female,1,Sales Executive,Single,309.01,8.0,21,8,1,10.0,2,3,0,2,4.0,3.0,4.0,3,4
30,No,Travel_Rarely,Sales,4.375,3,Life Sciences,2464,Male,3,Sales Executive,Divorced,300.69,2.0,11,8,0,12.0,5,7,1,7,3.0,1.0,3.0,3,3
34,No,Travel_Rarely,Research & Development,0.625,2,Medical,2465,Female,2,Healthcare Representative,Married,2296.45,0.0,11,8,0,6.0,5,5,1,2,4.0,4.0,3.0,2,3
33,No,Non-Travel,Research & Development,1.25,4,Medical,2466,Male,1,Sales Representative,Single,337.48,8.0,14,8,1,13.0,4,11,1,7,4.0,2.0,2.0,3,3
49,No,Travel_Rarely,Sales,1.875,4,Marketing,2467,Male,1,Sales Executive,Single,614.64,3.0,11,8,1,8.0,4,5,0,4,4.0,4.0,4.0,3,3
33,Yes,Travel_Rarely,Research & Development,6.25,3,Life Sciences,2468,Male,1,Sales Executive,Single,559.26,2.0,13,8,0,11.0,3,0,0,0,1.0,1.0,2.0,1,3
38,No,Travel_Frequently,Research & Development,17.5,3,Medical,2469,Male,1,Healthcare Representative,Married,387.27,4.0,12,8,1,9.0,3,6,0,5,3.0,2.0,2.0,3,3
31,Yes,Travel_Rarely,Human Resources,5.625,4,Human Resources,2470,Male,2,Laboratory Technician,Married,2195.05,2.0,14,8,2,10.0,2,1,0,0,1.0,3.0,3.0,3,3
29,No,Travel_Rarely,Research & Development,1.875,4,Other,2471,Female,2,Sales Representative,Divorced,727.0899999999999,1.0,13,8,1,1.0,3,1,0,0,4.0,1.0,3.0,3,3
30,No,Travel_Rarely,Research & Development,1.25,1,Medical,2472,Male,1,Sales Representative,Married,1357.85,3.0,18,8,1,10.0,3,7,1,7,3.0,3.0,3.0,3,3
32,No,Non-Travel,Research & Development,6.25,4,Life Sciences,2473,Female,1,Laboratory Technician,Single,1136.2,2.0,11,8,1,12.0,2,7,0,7,2.0,2.0,3.0,3,3
38,No,Travel_Rarely,Research & Development,5.0,2,Technical Degree,2474,Female,1,Manufacturing Director,Married,326.82,3.0,11,8,0,15.0,2,1,1,0,2.0,4.0,3.0,2,3
43,Yes,Travel_Frequently,Research & Development,0.625,4,Other,2475,Male,3,Sales Executive,Married,995.15,9.0,12,8,1,6.0,3,1,0,0,3.0,3.0,3.0,3,3
42,No,Travel_Rarely,Human Resources,0.625,3,Other,2476,Female,1,Healthcare Representative,Divorced,2270.45,8.0,13,8,1,7.0,3,5,0,4,2.0,2.0,2.0,3,3
33,No,Non-Travel,Research & Development,8.75,3,Other,2478,Male,1,Research Scientist,Divorced,1406.6,5.0,12,8,0,11.0,2,9,1,7,4.0,2.0,2.0,3,3
34,No,Non-Travel,Research & Development,4.375,4,Medical,2480,Female,1,Research Scientist,Divorced,2551.38,1.0,21,8,0,15.0,5,15,0,7,4.0,3.0,3.0,2,4
53,No,Non-Travel,Research & Development,6.25,4,Medical,2481,Male,2,Healthcare Representative,Married,269.1,4.0,13,8,2,27.0,2,3,0,2,1.0,3.0,2.0,4,3
43,No,Travel_Rarely,Sales,10.0,2,Marketing,2482,Female,1,Laboratory Technician,Single,881.66,0.0,16,8,1,10.0,2,9,1,8,2.0,4.0,3.0,3,3
34,No,Travel_Rarely,Sales,6.25,2,Life Sciences,2483,Female,5,Sales Executive,Single,1011.27,5.0,12,8,1,6.0,2,2,2,2,4.0,4.0,3.0,3,3
21,Yes,Travel_Rarely,Sales,0.625,2,Marketing,2484,Male,5,Healthcare Representative,Single,362.83,1.0,14,8,0,1.0,3,1,1,0,2.0,2.0,3.0,4,3
38,No,Travel_Rarely,Research & Development,5.0,2,Life Sciences,2485,Female,2,Sales Executive,Married,416.13,1.0,11,8,1,5.0,3,5,0,4,4.0,3.0,3.0,2,3
22,Yes,Travel_Rarely,Research & Development,0.625,3,Other,2486,Male,4,Research Scientist,Married,645.8399999999999,1.0,14,8,0,1.0,3,1,0,0,3.0,1.0,3.0,3,3
31,No,Travel_Rarely,Research & Development,5.0,5,Life Sciences,2487,Male,5,Sales Executive,Married,1705.6,1.0,12,8,2,13.0,6,12,5,7,1.0,4.0,3.0,2,3
51,No,Travel_Rarely,Research & Development,0.625,4,Life Sciences,2488,Female,1,Manager,Married,524.29,2.0,14,8,0,15.0,2,2,2,2,1.0,3.0,3.0,3,3
37,No,Travel_Rarely,Research & Development,15.0,1,Life Sciences,2489,Male,2,Sales Executive,Married,427.83,1.0,16,8,3,5.0,2,5,0,3,2.0,2.0,3.0,2,3
46,No,Travel_Rarely,Sales,1.875,4,Marketing,2490,Female,1,Sales Representative,Divorced,555.36,7.0,13,8,0,24.0,3,2,2,2,3.0,4.0,3.0,4,3
36,No,Travel_Rarely,Research & Development,16.875,3,Technical Degree,2491,Female,4,Research Scientist,Married,657.28,7.0,12,8,0,15.0,2,12,5,7,4.0,1.0,3.0,2,3
44,Yes,Travel_Frequently,Sales,6.25,4,Life Sciences,2492,Male,1,Research Scientist,Divorced,369.72,1.0,12,8,0,6.0,2,5,2,3,3.0,2.0,2.0,4,3
37,No,Travel_Rarely,Research & Development,11.875,2,Technical Degree,2493,Male,2,Sales Executive,Divorced,351.39,2.0,14,8,0,19.0,2,10,4,7,3.0,2.0,2.0,3,3
35,Yes,Travel_Rarely,Research & Development,9.375,4,Life Sciences,2494,Male,2,Research Scientist,Single,247.52,1.0,22,8,1,10.0,4,10,7,7,3.0,4.0,3.0,3,4
33,No,Travel_Rarely,Research & Development,5.0,5,Medical,2495,Male,2,Laboratory Technician,Married,1069.12,6.0,19,8,0,14.0,3,10,7,6,4.0,1.0,3.0,3,3
28,No,Travel_Rarely,Sales,5.625,3,Medical,2496,Female,2,Sales Executive,Married,619.5799999999999,1.0,12,8,0,5.0,3,5,0,3,3.0,4.0,4.0,3,3
39,No,Travel_Rarely,Sales,1.875,4,Marketing,2497,Female,2,Laboratory Technician,Single,339.3,7.0,12,8,0,9.0,2,4,2,2,3.0,3.0,3.0,2,3
46,No,Non-Travel,Research & Development,5.625,2,Life Sciences,2498,Male,2,Manufacturing Director,Single,745.03,8.0,17,8,0,6.0,2,2,2,2,2.0,2.0,3.0,3,3
40,No,Travel_Rarely,Research & Development,1.25,2,Medical,2499,Male,1,Research Director,Married,330.07,4.0,12,8,1,7.0,3,4,0,2,3.0,1.0,2.0,3,3
42,No,Travel_Rarely,Research & Development,4.375,4,Other,2500,Female,2,Laboratory Technician,Married,742.8199999999999,5.0,11,8,0,10.0,2,0,0,0,2.0,1.0,2.0,3,3
35,No,Non-Travel,Sales,6.25,1,Life Sciences,2501,Female,2,Research Director,Divorced,561.99,2.0,18,8,3,15.0,3,7,1,7,2.0,4.0,3.0,3,3
38,No,Non-Travel,Sales,3.75,4,Marketing,2502,Male,3,Sales Executive,Divorced,953.68,5.0,11,8,0,13.0,3,11,3,8,1.0,2.0,3.0,3,3
34,Yes,Travel_Frequently,Research & Development,1.25,1,Life Sciences,2503,Male,1,Manufacturing Director,Married,1754.87,4.0,23,8,2,11.0,2,7,0,7,4.0,1.0,2.0,4,4
37,Yes,Travel_Rarely,Research & Development,15.0,3,Life Sciences,2504,Male,1,Laboratory Technician,Single,1788.54,1.0,11,8,1,10.0,5,10,0,8,4.0,1.0,1.0,3,3
39,No,Travel_Frequently,Research & Development,1.25,1,Medical,2505,Male,2,Healthcare Representative,Divorced,670.15,2.0,18,8,1,7.0,3,2,2,2,3.0,4.0,3.0,2,3
43,No,Non-Travel,Human Resources,5.0,5,Medical,2506,Female,3,Sales Executive,Single,293.54,4.0,18,8,0,7.0,2,3,1,2,1.0,3.0,2.0,3,3
41,No,Travel_Rarely,Research & Development,1.875,3,Life Sciences,2507,Male,3,Research Scientist,Single,467.61,3.0,13,8,1,11.0,2,3,1,2,2.0,2.0,1.0,1,3
41,No,Travel_Rarely,Research & Development,0.625,1,Technical Degree,2508,Male,3,Laboratory Technician,Divorced,326.95,0.0,18,8,0,23.0,2,22,13,5,3.0,3.0,4.0,2,3
30,No,Travel_Rarely,Sales,16.25,3,Marketing,2509,Female,2,Manager,Single,574.6,9.0,11,8,0,9.0,3,7,0,2,1.0,3.0,3.0,3,3
26,Yes,Travel_Rarely,Human Resources,1.25,1,Technical Degree,2510,Female,3,Sales Executive,Married,855.14,0.0,15,8,2,6.0,3,5,1,4,4.0,2.0,3.0,2,3
46,Yes,Travel_Rarely,Research & Development,6.25,3,Medical,2511,Male,1,Sales Executive,Married,574.86,4.0,11,8,1,13.0,2,9,3,7,4.0,2.0,4.0,3,3
40,No,Travel_Rarely,Sales,16.875,2,Medical,2512,Female,3,Sales Executive,Divorced,1335.62,4.0,18,8,0,12.0,3,5,0,3,3.0,4.0,3.0,3,3
34,No,Travel_Rarely,Research & Development,1.25,3,Life Sciences,2513,Male,2,Laboratory Technician,Married,694.5899999999999,1.0,14,8,0,10.0,5,10,4,8,2.0,3.0,3.0,2,3
58,No,Non-Travel,Research & Development,1.25,4,Medical,2514,Male,1,Laboratory Technician,Divorced,308.88,4.0,12,8,1,37.0,3,16,14,14,2.0,2.0,2.0,3,3
35,No,Travel_Rarely,Research & Development,5.0,1,Technical Degree,2515,Female,3,Manufacturing Director,Married,694.98,0.0,14,8,0,6.0,3,5,0,3,2.0,3.0,4.0,2,3
47,No,Travel_Rarely,Research & Development,11.875,5,Medical,2516,Female,2,Research Scientist,Divorced,367.51,8.0,14,8,1,28.0,3,22,14,10,3.0,2.0,3.0,3,3
40,No,Travel_Rarely,Research & Development,0.625,4,Life Sciences,2517,Male,2,Manager,Divorced,2592.59,2.0,13,8,1,15.0,3,7,7,7,2.0,1.0,3.0,3,3
54,No,Travel_Rarely,Sales,16.875,4,Medical,2518,Male,1,Research Scientist,Married,407.03,4.0,14,8,0,14.0,3,7,1,7,4.0,4.0,2.0,2,3
31,No,Travel_Frequently,Sales,5.0,4,Other,2519,Female,3,Manufacturing Director,Married,331.76,2.0,18,8,0,9.0,2,3,2,2,1.0,1.0,3.0,3,3
28,No,Travel_Rarely,Sales,0.625,2,Life Sciences,2520,Male,3,Manager,Married,582.01,1.0,15,8,0,3.0,6,3,1,2,3.0,1.0,3.0,3,3
38,No,Travel_Rarely,Research & Development,11.875,3,Medical,2521,Female,2,Manufacturing Director,Married,841.62,2.0,13,8,2,20.0,3,4,0,3,2.0,4.0,2.0,1,3
26,No,Travel_Rarely,Sales,5.0,3,Marketing,2522,Female,1,Healthcare Representative,Single,394.29,1.0,12,8,0,5.0,2,5,1,2,3.0,4.0,3.0,2,3
58,No,Travel_Frequently,Research & Development,6.25,4,Technical Degree,2523,Female,1,Sales Representative,Married,381.68,2.0,13,8,1,23.0,3,2,2,2,1.0,3.0,3.0,3,3
18,No,Non-Travel,Research & Development,1.25,3,Life Sciences,2524,Male,3,Sales Representative,Single,2418.78,1.0,24,8,2,0.0,4,0,0,0,2.0,3.0,1.0,3,4
31,Yes,Travel_Rarely,Research & Development,1.25,3,Life Sciences,2525,Male,3,Laboratory Technician,Married,281.84,0.0,14,8,1,2.0,2,1,0,0,4.0,1.0,3.0,3,3
29,Yes,Travel_Rarely,Research & Development,5.0,2,Medical,2526,Male,1,Manager,Divorced,370.89,4.0,14,8,1,4.0,5,2,2,0,1.0,1.0,3.0,2,3
45,No,Non-Travel,Sales,0.625,4,Technical Degree,2527,Male,1,Research Scientist,Married,2216.24,4.0,15,8,0,10.0,3,8,5,7,3.0,3.0,4.0,2,3
36,No,Travel_Rarely,Sales,1.25,3,Technical Degree,2528,Female,5,Laboratory Technician,Married,297.7,4.0,11,8,0,15.0,5,1,0,0,4.0,2.0,3.0,3,3
43,No,Travel_Frequently,Sales,5.0,3,Medical,2529,Male,1,Research Director,Married,468.0,1.0,23,8,0,7.0,2,7,7,7,1.0,4.0,3.0,3,4
27,No,Travel_Frequently,Sales,5.0,4,Life Sciences,2530,Male,5,Research Scientist,Single,273.91,0.0,13,8,0,6.0,2,5,0,2,4.0,4.0,2.0,3,3
29,No,Travel_Frequently,Research & Development,3.75,2,Medical,2531,Male,1,Human Resources,Married,534.9499999999999,1.0,11,8,0,11.0,1,11,3,10,4.0,4.0,4.0,3,3
32,No,Travel_Frequently,Sales,5.625,4,Life Sciences,2532,Male,4,Sales Executive,Single,562.51,8.0,13,8,0,4.0,4,0,0,0,4.0,4.0,4.0,3,3
42,No,Non-Travel,Research & Development,6.875,3,Medical,2533,Male,1,Manager,Married,2321.28,3.0,18,8,0,10.0,2,6,3,3,3.0,3.0,2.0,3,3
47,No,Travel_Rarely,Sales,1.25,2,Life Sciences,2534,Female,5,Manager,Single,415.48,4.0,14,8,1,7.0,3,2,2,0,2.0,3.0,3.0,2,3
46,No,Travel_Rarely,Human Resources,0.625,3,Life Sciences,2535,Female,1,Laboratory Technician,Divorced,2480.53,3.0,21,8,0,12.0,2,9,4,7,4.0,4.0,2.0,3,4
28,No,Non-Travel,Research & Development,4.375,3,Life Sciences,2536,Male,1,Sales Executive,Divorced,1165.58,1.0,16,8,1,3.0,3,3,2,2,3.0,4.0,3.0,2,3
29,No,Travel_Rarely,Research & Development,10.0,3,Medical,2537,Female,1,Manufacturing Director,Divorced,287.3,8.0,11,8,1,11.0,4,7,1,6,4.0,3.0,3.0,3,3
42,No,Travel_Rarely,Sales,1.25,4,Medical,2538,Female,2,Research Director,Single,590.0699999999999,4.0,17,8,1,8.0,5,0,0,0,4.0,3.0,3.0,3,3
32,Yes,Travel_Rarely,Research & Development,0.625,1,Medical,2539,Male,2,Laboratory Technician,Single,356.33,7.0,11,8,0,7.0,3,2,2,2,3.0,2.0,2.0,3,3
